,Adj cost,Adj cost per share,Closed Stock Gain / (Loss),Date Snapshot,Open date,Qty,Sector,Symbol,Type,Symbol Adj Close,Adj cost daily,Ticker End Date Close,Ticker Start Date Close,Ticker Daily Return,Ticker Return,Ticker Share Value,Open Stock Gain / (Loss)
38,708.326868099971,70.8326868099971,0,2020-05-18,2020-04-29 00:00:00,10,Technology,AAPL,Buy,68.17995857496726,681.7995857496726,60.45719912856781,70.8326868099971,0.0,-0.037450622791502575,681.7995857496726,-26.52728235029838
39,1750.0,175.0,0,2020-05-18,2020-05-01 00:00:00,10,Technology,MSFT,Buy,215.90483989752326,2159.0483989752324,75.10143124667265,172.36242487252522,0.012853819039796877,0.23374194227156142,2159.0483989752324,409.04839897523243
40,354.1634340499855,70.8326868099971,30,2020-05-19,2020-04-29 00:00:00,5,Technology,AAPL,Buy,65.2423811729953,326.2119058649765,60.45719912856781,70.8326868099971,-0.043085643690175535,-0.07892268229210819,326.2119058649765,-27.95152818500901
41,708.326868099971,70.8326868099971,0,2020-05-19,2020-04-29 00:00:00,10,Technology,AAPL,Buy,65.2423811729953,652.423811729953,60.45719912856781,70.8326868099971,0.0,-0.07892268229210819,652.423811729953,-55.90305637001802
42,1750.0,175.0,0,2020-05-19,2020-05-01 00:00:00,10,Technology,MSFT,Buy,217.43147274185228,2174.3147274185226,75.10143124667265,172.36242487252522,0.007070859759575665,0.24246555852487006,2174.3147274185226,424.3147274185226
43,354.1634340499855,70.8326868099971,30,2020-05-20,2020-04-29 00:00:00,5,Technology,AAPL,Buy,64.69066656596878,323.45333282984393,60.45719912856781,70.8326868099971,-0.008456383674341983,-0.08671166548437992,323.45333282984393,-30.710101220141553
44,708.326868099971,70.8326868099971,0,2020-05-20,2020-04-29 00:00:00,10,Technology,AAPL,Buy,64.69066656596878,646.9066656596879,60.45719912856781,70.8326868099971,0.0,-0.08671166548437992,646.9066656596879,-61.420202440283106
45,1750.0,175.0,0,2020-05-20,2020-05-01 00:00:00,10,Technology,MSFT,Buy,217.97341155750507,2179.734115575051,75.10143124667265,172.36242487252522,0.002492458009039966,0.2455623517571719,2179.734115575051,429.73411557505096
46,354.1634340499855,70.8326868099971,30,2020-05-21,2020-04-29 00:00:00,5,Technology,AAPL,Buy,64.62221257482695,323.11106287413475,60.45719912856781,70.8326868099971,-0.0010581741505480968,-0.0876780835919615,323.11106287413475,-31.052371175850737
47,708.326868099971,70.8326868099971,0,2020-05-21,2020-04-29 00:00:00,10,Technology,AAPL,Buy,64.62221257482695,646.2221257482695,60.45719912856781,70.8326868099971,0.0,-0.0876780835919615,646.2221257482695,-62.104742351701475
48,1750.0,175.0,0,2020-05-21,2020-05-01 00:00:00,10,Technology,MSFT,Buy,218.9238934581542,2189.238934581542,75.10143124667265,172.36242487252522,0.004360540553352665,0.2509936769037382,2189.238934581542,439.2389345815418
49,354.1634340499855,70.8326868099971,30,2020-05-22,2020-04-29 00:00:00,5,Technology,AAPL,Buy,62.97663601366414,314.8831800683207,60.45719912856781,70.8326868099971,-0.025464565442685383,-0.1109099647371301,314.8831800683207,-39.28025398166477
50,708.326868099971,70.8326868099971,0,2020-05-22,2020-04-29 00:00:00,10,Technology,AAPL,Buy,62.97663601366414,629.7663601366414,60.45719912856781,70.8326868099971,0.0,-0.1109099647371301,629.7663601366414,-78.56050796332954
51,1750.0,175.0,0,2020-05-22,2020-05-01 00:00:00,10,Technology,MSFT,Buy,216.2928413787058,2162.9284137870577,75.10143124667265,172.36242487252522,-0.01201811295189359,0.23595909359260459,2162.9284137870577,412.9284137870577
52,354.1634340499855,70.8326868099971,30,2020-05-25,2020-04-29 00:00:00,5,Technology,AAPL,Buy,65.84619284904947,329.2309642452474,60.45719912856781,70.8326868099971,0.045565419447979316,-0.07039820435335864,329.2309642452474,-24.932469804738105
53,708.326868099971,70.8326868099971,0,2020-05-25,2020-04-29 00:00:00,10,Technology,AAPL,Buy,65.84619284904947,658.4619284904948,60.45719912856781,70.8326868099971,0.0,-0.07039820435335864,658.4619284904948,-49.86493960947621
54,1750.0,175.0,0,2020-05-25,2020-05-01 00:00:00,10,Technology,MSFT,Buy,216.66835865717798,2166.68358657178,75.10143124667265,172.36242487252522,0.0017361521355887533,0.23810490661244565,2166.68358657178,416.68358657177987
55,354.1634340499855,70.8326868099971,30,2020-05-26,2020-04-29 00:00:00,5,Technology,AAPL,Buy,65.07519505539405,325.3759752769702,60.45719912856781,70.8326868099971,-0.011709071706285545,-0.08128297843687693,325.3759752769702,-28.78745877301526
56,708.326868099971,70.8326868099971,0,2020-05-26,2020-04-29 00:00:00,10,Technology,AAPL,Buy,65.07519505539405,650.7519505539404,60.45719912856781,70.8326868099971,0.0,-0.08128297843687693,650.7519505539404,-57.57491754603052
57,1750.0,175.0,0,2020-05-26,2020-05-01 00:00:00,10,Technology,MSFT,Buy,215.57614046292522,2155.7614046292524,75.10143124667265,172.36242487252522,-0.0050409676845381,0.23186365978814405,2155.7614046292524,405.7614046292524
58,354.1634340499855,70.8326868099971,30,2020-05-27,2020-04-29 00:00:00,5,Technology,AAPL,Buy,64.86180012013392,324.3090006006696,60.45719912856781,70.8326868099971,-0.003279205464977508,-0.08429564031475456,324.3090006006696,-29.854433449315877
59,708.326868099971,70.8326868099971,0,2020-05-27,2020-04-29 00:00:00,10,Technology,AAPL,Buy,64.86180012013392,648.6180012013392,60.45719912856781,70.8326868099971,0.0,-0.08429564031475456,648.6180012013392,-59.708866898631754
60,1750.0,175.0,0,2020-05-27,2020-05-01 00:00:00,10,Technology,MSFT,Buy,215.5288341230684,2155.288341230684,75.10143124667265,172.36242487252522,-0.00021944144539942645,0.23159333784610525,2155.288341230684,405.2883412306842
61,354.1634340499855,70.8326868099971,30,2020-05-28,2020-04-29 00:00:00,5,Technology,AAPL,Buy,63.87474265073047,319.37371325365234,60.45719912856781,70.8326868099971,-0.015217855002100933,-0.09823069648523641,319.37371325365234,-34.78972079633314
62,708.326868099971,70.8326868099971,0,2020-05-28,2020-04-29 00:00:00,10,Technology,AAPL,Buy,63.87474265073047,638.7474265073047,60.45719912856781,70.8326868099971,0.0,-0.09823069648523641,638.7474265073047,-69.57944159266629
63,1750.0,175.0,0,2020-05-28,2020-05-01 00:00:00,10,Technology,MSFT,Buy,214.21381516925683,2142.1381516925685,75.10143124667265,172.36242487252522,-0.006101359751524926,0.2240789438243247,2142.1381516925685,392.1381516925685
64,354.1634340499855,70.8326868099971,30,2020-05-29,2020-04-29 00:00:00,5,Technology,AAPL,Buy,65.00766879505605,325.0383439752802,60.45719912856781,70.8326868099971,0.017736684287253723,-0.08223629904885843,325.0383439752802,-29.12509007470527
65,708.326868099971,70.8326868099971,0,2020-05-29,2020-04-29 00:00:00,10,Technology,AAPL,Buy,65.00766879505605,650.0766879505604,60.45719912856781,70.8326868099971,0.0,-0.08223629904885843,650.0766879505604,-58.25018014941054
66,1750.0,175.0,0,2020-05-29,2020-05-01 00:00:00,10,Technology,MSFT,Buy,211.8083201684259,2118.0832016842587,75.10143124667265,172.36242487252522,-0.011229411132658629,0.2103332581052908,2118.0832016842587,368.0832016842587
67,354.1634340499855,70.8326868099971,30,2020-06-01,2020-04-29 00:00:00,5,Technology,AAPL,Buy,64.53016537701198,322.6508268850599,60.45719912856781,70.8326868099971,-0.007345339817513619,-0.0889775853045236,322.6508268850599,-31.512607164925555
68,708.326868099971,70.8326868099971,0,2020-06-01,2020-04-29 00:00:00,10,Technology,AAPL,Buy,64.53016537701198,645.3016537701199,60.45719912856781,70.8326868099971,0.0,-0.0889775853045236,645.3016537701199,-63.02521432985111
69,1750.0,175.0,0,2020-06-01,2020-05-01 00:00:00,10,Technology,MSFT,Buy,208.1071808695526,2081.0718086955258,75.10143124667265,172.36242487252522,-0.01747400336271132,0.18918389068315777,2081.0718086955258,331.07180869552576
70,354.1634340499855,70.8326868099971,30,2020-06-02,2020-04-29 00:00:00,5,Technology,AAPL,Buy,64.60732957049306,323.0366478524653,60.45719912856781,70.8326868099971,0.0011957848400085958,-0.0878881985121226,323.0366478524653,-31.126786197520175
71,708.326868099971,70.8326868099971,0,2020-06-02,2020-04-29 00:00:00,10,Technology,AAPL,Buy,64.60732957049306,646.0732957049306,60.45719912856781,70.8326868099971,0.0,-0.0878881985121226,646.0732957049306,-62.25357239504035
72,1750.0,175.0,0,2020-06-02,2020-05-01 00:00:00,10,Technology,MSFT,Buy,208.2471871019856,2082.471871019856,75.10143124667265,172.36242487252522,0.000672760218306756,0.1899839262970604,2082.471871019856,332.4718710198558
73,354.1634340499855,70.8326868099971,30,2020-06-03,2020-04-29 00:00:00,5,Technology,AAPL,Buy,64.38908718305507,321.9454359152753,60.45719912856781,70.8326868099971,-0.0033779818619475988,-0.090969295633617,321.9454359152753,-32.21799813471017
74,708.326868099971,70.8326868099971,0,2020-06-03,2020-04-29 00:00:00,10,Technology,AAPL,Buy,64.38908718305507,643.8908718305506,60.45719912856781,70.8326868099971,0.0,-0.090969295633617,643.8908718305506,-64.43599626942034
75,1750.0,175.0,0,2020-06-03,2020-05-01 00:00:00,10,Technology,MSFT,Buy,203.57384309378517,2035.7384309378517,75.10143124667265,172.36242487252522,-0.02244133077250987,0.16327910339305807,2035.7384309378517,285.7384309378517
76,354.1634340499855,70.8326868099971,30,2020-06-04,2020-04-29 00:00:00,5,Technology,AAPL,Buy,61.904068907841065,309.5203445392053,60.45719912856781,70.8326868099971,-0.03859378015639847,-0.12605222679334926,309.5203445392053,-44.64308951078016
77,708.326868099971,70.8326868099971,0,2020-06-04,2020-04-29 00:00:00,10,Technology,AAPL,Buy,61.904068907841065,619.0406890784107,60.45719912856781,70.8326868099971,0.0,-0.12605222679334926,619.0406890784107,-89.28617902156032
78,1750.0,175.0,0,2020-06-04,2020-05-01 00:00:00,10,Technology,MSFT,Buy,206.27865526813545,2062.7865526813544,75.10143124667265,172.36242487252522,0.013286639055608784,0.178735172960774,2062.7865526813544,312.78655268135435
79,354.1634340499855,70.8326868099971,30,2020-06-05,2020-04-29 00:00:00,5,Technology,AAPL,Buy,60.647992210492845,303.2399610524642,60.45719912856781,70.8326868099971,-0.020290696871932412,-0.14378523614138583,303.2399610524642,-50.92347299752129
80,708.326868099971,70.8326868099971,0,2020-06-05,2020-04-29 00:00:00,10,Technology,AAPL,Buy,60.647992210492845,606.4799221049284,60.45719912856781,70.8326868099971,0.0,-0.14378523614138583,606.4799221049284,-101.84694599504257
81,1750.0,175.0,0,2020-06-05,2020-05-01 00:00:00,10,Technology,MSFT,Buy,201.7793499650907,2017.7934996509068,75.10143124667265,172.36242487252522,-0.021811783178420696,0.15302485694337542,2017.7934996509068,267.7934996509068
82,354.1634340499855,70.8326868099971,30,2020-06-08,2020-04-29 00:00:00,5,Technology,AAPL,Buy,61.20646979136665,306.03234895683323,60.45719912856781,70.8326868099971,0.009208508979744678,-0.13590077479980378,306.03234895683323,-48.13108509315225
83,708.326868099971,70.8326868099971,0,2020-06-08,2020-04-29 00:00:00,10,Technology,AAPL,Buy,61.20646979136665,612.0646979136665,60.45719912856781,70.8326868099971,0.0,-0.13590077479980378,612.0646979136665,-96.2621701863045
84,1750.0,175.0,0,2020-06-08,2020-05-01 00:00:00,10,Technology,MSFT,Buy,202.22392387267973,2022.2392387267973,75.10143124667265,172.36242487252522,0.0022032676171568344,0.15556527927245556,2022.2392387267973,272.23923872679734
85,354.1634340499855,70.8326868099971,30,2020-06-09,2020-04-29 00:00:00,5,Technology,AAPL,Buy,62.20717348464839,311.03586742324194,60.45719912856781,70.8326868099971,0.01634963912626919,-0.12177306429849177,311.03586742324194,-43.127566626743544
86,708.326868099971,70.8326868099971,0,2020-06-09,2020-04-29 00:00:00,10,Technology,AAPL,Buy,62.20717348464839,622.0717348464839,60.45719912856781,70.8326868099971,0.0,-0.12177306429849177,622.0717348464839,-86.25513325348709
87,1750.0,175.0,0,2020-06-09,2020-05-01 00:00:00,10,Technology,MSFT,Buy,196.2974449525544,1962.974449525544,75.10143124667265,172.36242487252522,-0.02930651728356659,0.121699685443168,1962.974449525544,212.97444952554406
88,354.1634340499855,70.8326868099971,30,2020-06-10,2020-04-29 00:00:00,5,Technology,AAPL,Buy,61.73866469195904,308.6933234597952,60.45719912856781,70.8326868099971,-0.007531427107919875,-0.12838736644893955,308.6933234597952,-45.4701105901903
89,708.326868099971,70.8326868099971,0,2020-06-10,2020-04-29 00:00:00,10,Technology,AAPL,Buy,61.73866469195904,617.3866469195904,60.45719912856781,70.8326868099971,0.0,-0.12838736644893955,617.3866469195904,-90.9402211803806
90,1750.0,175.0,0,2020-06-10,2020-05-01 00:00:00,10,Technology,MSFT,Buy,190.7403654946162,1907.403654946162,75.10143124667265,172.36242487252522,-0.028309484411686348,0.0899449456835213,1907.403654946162,157.40365494616208
91,354.1634340499855,70.8326868099971,30,2020-06-11,2020-04-29 00:00:00,5,Technology,AAPL,Buy,61.94774855901903,309.73874279509516,60.45719912856781,70.8326868099971,0.0033865952252645215,-0.12543556726587524,309.73874279509516,-44.42469125489032
92,708.326868099971,70.8326868099971,0,2020-06-11,2020-04-29 00:00:00,10,Technology,AAPL,Buy,61.94774855901903,619.4774855901903,60.45719912856781,70.8326868099971,0.0,-0.12543556726587524,619.4774855901903,-88.84938250978064
93,1750.0,175.0,0,2020-06-11,2020-05-01 00:00:00,10,Technology,MSFT,Buy,191.55879893564511,1915.587989356451,75.10143124667265,172.36242487252522,0.00429082453997931,0.09462170820368643,1915.587989356451,165.5879893564511
94,354.1634340499855,70.8326868099971,30,2020-06-12,2020-04-29 00:00:00,5,Technology,AAPL,Buy,63.585009903869015,317.92504951934507,60.45719912856781,70.8326868099971,0.026429715089485883,-0.10232107848131455,317.92504951934507,-36.23838453064042
95,708.326868099971,70.8326868099971,0,2020-06-12,2020-04-29 00:00:00,10,Technology,AAPL,Buy,63.585009903869015,635.8500990386901,60.45719912856781,70.8326868099971,0.0,-0.10232107848131455,635.8500990386901,-72.47676906128083
96,1750.0,175.0,0,2020-06-12,2020-05-01 00:00:00,10,Technology,MSFT,Buy,190.6956618525972,1906.9566185259719,75.10143124667265,172.36242487252522,-0.004505859756084085,0.08968949630055545,1906.9566185259719,156.95661852597186
97,354.1634340499855,70.8326868099971,30,2020-06-15,2020-04-29 00:00:00,5,Technology,AAPL,Buy,65.1873384232534,325.93669211626695,60.45719912856781,70.8326868099971,0.025199784065566,-0.07969976349883345,325.93669211626695,-28.22674193371853
98,708.326868099971,70.8326868099971,0,2020-06-15,2020-04-29 00:00:00,10,Technology,AAPL,Buy,65.1873384232534,651.8733842325339,60.45719912856781,70.8326868099971,0.0,-0.07969976349883345,651.8733842325339,-56.45348386743706
99,1750.0,175.0,0,2020-06-15,2020-05-01 00:00:00,10,Technology,MSFT,Buy,187.92821314481017,1879.2821314481016,75.10143124667265,172.36242487252522,-0.014512384187985283,0.07387550368462947,1879.2821314481016,129.2821314481016
100,354.1634340499855,70.8326868099971,30,2020-06-16,2020-04-29 00:00:00,5,Technology,AAPL,Buy,63.66660569914825,318.33302849574125,60.45719912856781,70.8326868099971,-0.02332865186535482,-0.10116912732777283,318.33302849574125,-35.83040555424424
101,708.326868099971,70.8326868099971,0,2020-06-16,2020-04-29 00:00:00,10,Technology,AAPL,Buy,63.66660569914825,636.6660569914825,60.45719912856781,70.8326868099971,0.0,-0.10116912732777283,636.6660569914825,-71.66081110848847
102,1750.0,175.0,0,2020-06-16,2020-05-01 00:00:00,10,Technology,MSFT,Buy,192.20961084680678,1922.0961084680678,75.10143124667265,172.36242487252522,0.0227820912589507,0.09834063341032451,1922.0961084680678,172.09610846806777
103,354.1634340499855,70.8326868099971,30,2020-06-17,2020-04-29 00:00:00,5,Technology,AAPL,Buy,62.97591755801283,314.87958779006414,60.45719912856781,70.8326868099971,-0.0108485152231802,-0.11092010773302174,314.87958779006414,-39.28384625992135
104,708.326868099971,70.8326868099971,0,2020-06-17,2020-04-29 00:00:00,10,Technology,AAPL,Buy,62.97591755801283,629.7591755801283,60.45719912856781,70.8326868099971,0.0,-0.11092010773302174,629.7591755801283,-78.5676925198427
105,1750.0,175.0,0,2020-06-17,2020-05-01 00:00:00,10,Technology,MSFT,Buy,193.29024557439428,1932.9024557439427,75.10143124667265,172.36242487252522,0.005622168021810259,0.10451568899653862,1932.9024557439427,182.9024557439427
106,354.1634340499855,70.8326868099971,30,2020-06-18,2020-04-29 00:00:00,5,Technology,AAPL,Buy,64.26870262307119,321.34351311535596,60.45719912856781,70.8326868099971,0.020528245005203116,-0.0926688578753656,321.34351311535596,-32.81992093462952
107,708.326868099971,70.8326868099971,0,2020-06-18,2020-04-29 00:00:00,10,Technology,AAPL,Buy,64.26870262307119,642.6870262307119,60.45719912856781,70.8326868099971,0.0,-0.0926688578753656,642.6870262307119,-65.63984186925904
108,1750.0,175.0,0,2020-06-18,2020-05-01 00:00:00,10,Technology,MSFT,Buy,193.67690500963604,1936.7690500963604,75.10143124667265,172.36242487252522,0.002000408422539568,0.10672517148363458,1936.7690500963604,186.7690500963604
109,354.1634340499855,70.8326868099971,30,2020-06-19,2020-04-29 00:00:00,5,Technology,AAPL,Buy,65.71226504899327,328.5613252449664,60.45719912856781,70.8326868099971,0.022461359370958833,-0.07228896702364174,328.5613252449664,-25.6021088050191
110,708.326868099971,70.8326868099971,0,2020-06-19,2020-04-29 00:00:00,10,Technology,AAPL,Buy,65.71226504899327,657.1226504899328,60.45719912856781,70.8326868099971,0.0,-0.07228896702364174,657.1226504899328,-51.2042176100382
111,1750.0,175.0,0,2020-06-19,2020-05-01 00:00:00,10,Technology,MSFT,Buy,194.17402055136125,1941.7402055136126,75.10143124667265,172.36242487252522,0.0025667259692139233,0.10956583172206424,1941.7402055136126,191.74020551361264
112,354.1634340499855,70.8326868099971,30,2020-06-22,2020-04-29 00:00:00,5,Technology,AAPL,Buy,65.06835413651113,325.34177068255565,60.45719912856781,70.8326868099971,-0.009798945630652978,-0.08137955699673394,325.34177068255565,-28.821663367429835
113,708.326868099971,70.8326868099971,0,2020-06-22,2020-04-29 00:00:00,10,Technology,AAPL,Buy,65.06835413651113,650.6835413651113,60.45719912856781,70.8326868099971,0.0,-0.08137955699673394,650.6835413651113,-57.64332673485967
114,1750.0,175.0,0,2020-06-22,2020-05-01 00:00:00,10,Technology,MSFT,Buy,190.48854540652604,1904.8854540652605,75.10143124667265,172.36242487252522,-0.01898026901008809,0.08850597375157743,1904.8854540652605,154.88545406526055
115,354.1634340499855,70.8326868099971,30,2020-06-23,2020-04-29 00:00:00,5,Technology,AAPL,Buy,63.130298279781144,315.6514913989057,60.45719912856781,70.8326868099971,-0.02978492206309713,-0.10874059529715407,315.6514913989057,-38.51194265107978
